time_sec,window_idx,pred_class,pred_label,confidence,gate_fired,command
1202.8,4850,1,LEFT HAND,1.0,False,
1203.048,4851,1,LEFT HAND,1.0,False,
1203.296,4852,1,LEFT HAND,1.0,True,LEFT HAND
1203.544,4853,1,LEFT HAND,1.0,False,
1203.792,4854,2,RIGHT HAND,1.0,False,
1204.04,4855,1,LEFT HAND,1.0,False,
1204.288,4856,2,RIGHT HAND,1.0,False,
1204.536,4857,2,RIGHT HAND,1.0,False,
1204.784,4858,2,RIGHT HAND,1.0,False,
1205.032,4859,2,RIGHT HAND,1.0,False,
1205.28,4860,2,RIGHT HAND,1.0,True,RIGHT HAND
1205.528,4861,2,RIGHT HAND,1.0,False,
1205.776,4862,2,RIGHT HAND,1.0,False,
1206.024,4863,2,RIGHT HAND,1.0,False,
1206.272,4864,2,RIGHT HAND,1.0,False,
1206.52,4865,2,RIGHT HAND,1.0,False,
1206.768,4866,2,RIGHT HAND,1.0,False,
1207.016,4867,2,RIGHT HAND,1.0,False,
1207.264,4868,2,RIGHT HAND,1.0,True,RIGHT HAND
1207.512,4869,2,RIGHT HAND,1.0,False,
1207.76,4870,2,RIGHT HAND,1.0,False,
1208.008,4871,2,RIGHT HAND,1.0,False,
1208.256,4872,2,RIGHT HAND,1.0,False,
1208.504,4873,2,RIGHT HAND,1.0,False,
1208.752,4874,1,LEFT HAND,1.0,False,
1209.0,4875,1,LEFT HAND,1.0,False,
1209.248,4876,3,FEET,1.0,False,
1209.496,4877,3,FEET,1.0,False,
1209.744,4878,3,FEET,1.0,False,
1209.992,4879,3,FEET,1.0,False,
1210.24,4880,3,FEET,1.0,True,FEET
1210.488,4881,1,LEFT HAND,1.0,False,
1210.736,4882,3,FEET,1.0,False,
1210.984,4883,3,FEET,1.0,False,
1211.232,4884,3,FEET,1.0,False,
1211.48,4885,3,FEET,1.0,False,
1211.728,4886,3,FEET,1.0,False,
1211.976,4887,3,FEET,1.0,False,
1212.224,4888,3,FEET,1.0,True,FEET
1212.472,4889,3,FEET,1.0,False,
1212.72,4890,3,FEET,1.0,False,
1212.968,4891,3,FEET,1.0,False,
1213.216,4892,3,FEET,1.0,False,
1213.464,4893,3,FEET,1.0,False,
1213.712,4894,3,FEET,1.0,False,
1213.96,4895,3,FEET,1.0,False,
1214.208,4896,3,FEET,1.0,True,FEET
1214.456,4897,3,FEET,1.0,False,
1214.704,4898,3,FEET,1.0,False,
1214.952,4899,3,FEET,1.0,False,
1215.2,4900,3,FEET,1.0,False,
1215.448,4901,3,FEET,1.0,False,
1215.696,4902,3,FEET,1.0,False,
1215.944,4903,3,FEET,1.0,False,
1216.192,4904,3,FEET,1.0,True,FEET
1216.44,4905,3,FEET,1.0,False,
1216.688,4906,3,FEET,1.0,False,
1216.936,4907,3,FEET,1.0,False,
1217.184,4908,3,FEET,1.0,False,
1217.432,4909,3,FEET,1.0,False,
1217.68,4910,3,FEET,1.0,False,
1217.928,4911,2,RIGHT HAND,1.0,False,
1218.176,4912,2,RIGHT HAND,1.0,False,
1218.424,4913,2,RIGHT HAND,1.0,False,
1218.672,4914,2,RIGHT HAND,1.0,False,
1218.92,4915,2,RIGHT HAND,1.0,True,RIGHT HAND
1219.168,4916,2,RIGHT HAND,1.0,False,
1219.416,4917,2,RIGHT HAND,1.0,False,
1219.664,4918,2,RIGHT HAND,1.0,False,
1219.912,4919,2,RIGHT HAND,1.0,False,
1220.16,4920,1,LEFT HAND,1.0,False,
1220.408,4921,1,LEFT HAND,1.0,False,
1220.656,4922,1,LEFT HAND,1.0,False,
1220.904,4923,2,RIGHT HAND,1.0,False,
1221.152,4924,1,LEFT HAND,1.0,False,
1221.4,4925,1,LEFT HAND,1.0,False,
1221.648,4926,1,LEFT HAND,1.0,False,
1221.896,4927,2,RIGHT HAND,1.0,False,
1222.144,4928,2,RIGHT HAND,1.0,False,
1222.392,4929,2,RIGHT HAND,1.0,False,
1222.64,4930,2,RIGHT HAND,1.0,False,
1222.888,4931,2,RIGHT HAND,1.0,True,RIGHT HAND
1223.136,4932,2,RIGHT HAND,1.0,False,
1223.384,4933,2,RIGHT HAND,1.0,False,
1223.632,4934,2,RIGHT HAND,1.0,False,
1223.88,4935,2,RIGHT HAND,1.0,False,
1224.128,4936,2,RIGHT HAND,1.0,False,
1224.376,4937,2,RIGHT HAND,1.0,False,
1224.624,4938,2,RIGHT HAND,1.0,False,
1224.872,4939,2,RIGHT HAND,1.0,True,RIGHT HAND
1225.12,4940,1,LEFT HAND,1.0,False,
1225.368,4941,2,RIGHT HAND,1.0,False,
1225.616,4942,1,LEFT HAND,1.0,False,
1225.864,4943,1,LEFT HAND,1.0,False,
1226.112,4944,1,LEFT HAND,1.0,False,
1226.36,4945,1,LEFT HAND,1.0,False,
1226.608,4946,1,LEFT HAND,1.0,False,
1226.856,4947,1,LEFT HAND,1.0,True,LEFT HAND
1227.104,4948,1,LEFT HAND,1.0,False,
1227.352,4949,1,LEFT HAND,1.0,False,
1227.6,4950,1,LEFT HAND,1.0,False,
1227.848,4951,1,LEFT HAND,1.0,False,
1228.096,4952,1,LEFT HAND,1.0,False,
1228.344,4953,1,LEFT HAND,1.0,False,
1228.592,4954,1,LEFT HAND,1.0,False,
1228.84,4955,1,LEFT HAND,1.0,True,LEFT HAND
1229.088,4956,1,LEFT HAND,1.0,False,
1229.336,4957,1,LEFT HAND,1.0,False,
1229.584,4958,1,LEFT HAND,1.0,False,
1229.832,4959,1,LEFT HAND,1.0,False,
1230.08,4960,1,LEFT HAND,1.0,False,
1230.328,4961,1,LEFT HAND,1.0,False,
1230.576,4962,1,LEFT HAND,1.0,False,
1230.824,4963,1,LEFT HAND,1.0,True,LEFT HAND
1231.072,4964,1,LEFT HAND,1.0,False,
1231.32,4965,1,LEFT HAND,1.0,False,
1231.568,4966,1,LEFT HAND,1.0,False,
1231.816,4967,1,LEFT HAND,1.0,False,
1232.064,4968,1,LEFT HAND,1.0,False,
1232.312,4969,1,LEFT HAND,1.0,False,
1232.56,4970,1,LEFT HAND,1.0,False,
1232.808,4971,1,LEFT HAND,1.0,True,LEFT HAND
1233.056,4972,1,LEFT HAND,1.0,False,
1233.304,4973,1,LEFT HAND,1.0,False,
1233.552,4974,1,LEFT HAND,1.0,False,
1233.8,4975,1,LEFT HAND,1.0,False,
1234.048,4976,1,LEFT HAND,1.0,False,
1234.296,4977,1,LEFT HAND,1.0,False,
1234.544,4978,3,FEET,1.0,False,
1234.792,4979,3,FEET,1.0,False,
1235.04,4980,4,TONGUE,1.0,False,
1235.288,4981,3,FEET,1.0,False,
1235.536,4982,3,FEET,1.0,False,
1235.784,4983,3,FEET,1.0,False,
1236.032,4984,3,FEET,1.0,False,
1236.28,4985,3,FEET,1.0,True,FEET
1236.528,4986,3,FEET,1.0,False,
1236.776,4987,3,FEET,1.0,False,
1237.024,4988,3,FEET,1.0,False,
1237.272,4989,3,FEET,1.0,False,
1237.52,4990,3,FEET,1.0,False,
1237.768,4991,3,FEET,1.0,False,
1238.016,4992,3,FEET,1.0,False,
1238.264,4993,3,FEET,1.0,True,FEET
1238.512,4994,3,FEET,1.0,False,
1238.76,4995,3,FEET,1.0,False,
1239.008,4996,4,TONGUE,1.0,False,
1239.256,4997,4,TONGUE,1.0,False,
1239.504,4998,4,TONGUE,1.0,False,
1239.752,4999,4,TONGUE,1.0,False,
1240.0,5000,4,TONGUE,1.0,False,
1240.248,5001,3,FEET,1.0,False,
1240.496,5002,3,FEET,1.0,False,
1240.744,5003,3,FEET,1.0,False,
1240.992,5004,3,FEET,1.0,False,
1241.24,5005,2,RIGHT HAND,1.0,False,
1241.488,5006,2,RIGHT HAND,1.0,False,
1241.736,5007,2,RIGHT HAND,1.0,False,
1241.984,5008,2,RIGHT HAND,1.0,False,
1242.232,5009,2,RIGHT HAND,1.0,True,RIGHT HAND
1242.48,5010,2,RIGHT HAND,1.0,False,
1242.728,5011,2,RIGHT HAND,1.0,False,
1242.976,5012,2,RIGHT HAND,1.0,False,
1243.224,5013,4,TONGUE,1.0,False,
1243.472,5014,4,TONGUE,1.0,False,
1243.72,5015,4,TONGUE,1.0,False,
1243.968,5016,4,TONGUE,1.0,False,
1244.216,5017,4,TONGUE,1.0,True,TONGUE
1244.464,5018,1,LEFT HAND,1.0,False,
1244.712,5019,1,LEFT HAND,1.0,False,
1244.96,5020,3,FEET,1.0,False,
1245.208,5021,2,RIGHT HAND,1.0,False,
1245.456,5022,1,LEFT HAND,1.0,False,
1245.704,5023,1,LEFT HAND,1.0,False,
1245.952,5024,1,LEFT HAND,1.0,False,
1246.2,5025,1,LEFT HAND,1.0,False,
1246.448,5026,1,LEFT HAND,1.0,True,LEFT HAND
1246.696,5027,1,LEFT HAND,1.0,False,
1246.944,5028,2,RIGHT HAND,1.0,False,
1247.192,5029,2,RIGHT HAND,1.0,False,
1247.44,5030,2,RIGHT HAND,1.0,False,
1247.688,5031,2,RIGHT HAND,1.0,False,
1247.936,5032,2,RIGHT HAND,1.0,False,
1248.184,5033,1,LEFT HAND,1.0,False,
1248.432,5034,1,LEFT HAND,1.0,False,
1248.68,5035,1,LEFT HAND,1.0,False,
1248.928,5036,1,LEFT HAND,1.0,False,
1249.176,5037,1,LEFT HAND,1.0,True,LEFT HAND
1249.424,5038,1,LEFT HAND,1.0,False,
1249.672,5039,1,LEFT HAND,1.0,False,
1249.92,5040,1,LEFT HAND,1.0,False,
1250.168,5041,1,LEFT HAND,1.0,False,
1250.416,5042,1,LEFT HAND,1.0,False,
1250.664,5043,1,LEFT HAND,1.0,False,
1250.912,5044,1,LEFT HAND,1.0,False,
1251.16,5045,1,LEFT HAND,1.0,True,LEFT HAND
1251.408,5046,2,RIGHT HAND,1.0,False,
1251.656,5047,2,RIGHT HAND,1.0,False,
1251.904,5048,2,RIGHT HAND,1.0,False,
1252.152,5049,1,LEFT HAND,1.0,False,
1252.4,5050,3,FEET,1.0,False,
1252.648,5051,3,FEET,1.0,False,
1252.896,5052,3,FEET,1.0,False,
1253.144,5053,3,FEET,1.0,False,
1253.392,5054,3,FEET,1.0,True,FEET
1253.64,5055,3,FEET,1.0,False,
1253.888,5056,3,FEET,1.0,False,
1254.136,5057,3,FEET,1.0,False,
1254.384,5058,3,FEET,1.0,False,
1254.632,5059,3,FEET,1.0,False,
1254.88,5060,3,FEET,1.0,False,
1255.128,5061,4,TONGUE,1.0,False,
1255.376,5062,4,TONGUE,1.0,False,
1255.624,5063,3,FEET,1.0,False,
1255.872,5064,3,FEET,1.0,False,
1256.12,5065,3,FEET,1.0,False,
1256.368,5066,3,FEET,1.0,False,
1256.616,5067,3,FEET,1.0,True,FEET
1256.864,5068,3,FEET,1.0,False,
1257.112,5069,2,RIGHT HAND,1.0,False,
1257.36,5070,2,RIGHT HAND,1.0,False,
1257.608,5071,2,RIGHT HAND,1.0,False,
1257.856,5072,2,RIGHT HAND,1.0,False,
1258.104,5073,2,RIGHT HAND,1.0,False,
1258.352,5074,2,RIGHT HAND,1.0,False,
1258.6,5075,2,RIGHT HAND,1.0,True,RIGHT HAND
1258.848,5076,2,RIGHT HAND,1.0,False,
1259.096,5077,2,RIGHT HAND,1.0,False,
1259.344,5078,3,FEET,1.0,False,
1259.592,5079,2,RIGHT HAND,1.0,False,
1259.84,5080,3,FEET,1.0,False,
1260.088,5081,1,LEFT HAND,1.0,False,
1260.336,5082,3,FEET,1.0,False,
1260.584,5083,1,LEFT HAND,1.0,False,
1260.832,5084,1,LEFT HAND,1.0,False,
1261.08,5085,3,FEET,1.0,False,
1261.328,5086,3,FEET,1.0,False,
1261.576,5087,3,FEET,1.0,False,
1261.824,5088,2,RIGHT HAND,1.0,False,
1262.072,5089,2,RIGHT HAND,1.0,False,
1262.32,5090,2,RIGHT HAND,1.0,False,
1262.568,5091,2,RIGHT HAND,1.0,False,
1262.816,5092,2,RIGHT HAND,1.0,True,RIGHT HAND
1263.064,5093,2,RIGHT HAND,1.0,False,
1263.312,5094,2,RIGHT HAND,1.0,False,
1263.56,5095,2,RIGHT HAND,1.0,False,
1263.808,5096,2,RIGHT HAND,1.0,False,
1264.056,5097,2,RIGHT HAND,1.0,False,
1264.304,5098,2,RIGHT HAND,1.0,False,
1264.552,5099,2,RIGHT HAND,1.0,False,
1264.8,5100,2,RIGHT HAND,1.0,True,RIGHT HAND
1265.048,5101,2,RIGHT HAND,1.0,False,
1265.296,5102,2,RIGHT HAND,1.0,False,
1265.544,5103,2,RIGHT HAND,1.0,False,
1265.792,5104,2,RIGHT HAND,1.0,False,
1266.04,5105,2,RIGHT HAND,1.0,False,
1266.288,5106,2,RIGHT HAND,1.0,False,
1266.536,5107,2,RIGHT HAND,1.0,False,
1266.784,5108,2,RIGHT HAND,1.0,True,RIGHT HAND
1267.032,5109,3,FEET,1.0,False,
1267.28,5110,3,FEET,1.0,False,
1267.528,5111,3,FEET,1.0,False,
1267.776,5112,3,FEET,1.0,False,
1268.024,5113,3,FEET,1.0,False,
1268.272,5114,3,FEET,1.0,False,
1268.52,5115,1,LEFT HAND,1.0,False,
1268.768,5116,2,RIGHT HAND,1.0,False,
1269.016,5117,2,RIGHT HAND,1.0,False,
1269.264,5118,3,FEET,1.0,False,
1269.512,5119,3,FEET,1.0,False,
1269.76,5120,4,TONGUE,1.0,False,
1270.008,5121,4,TONGUE,1.0,False,
1270.256,5122,4,TONGUE,1.0,False,
1270.504,5123,4,TONGUE,1.0,False,
1270.752,5124,4,TONGUE,1.0,True,TONGUE
1271.0,5125,4,TONGUE,1.0,False,
1271.248,5126,4,TONGUE,1.0,False,
1271.496,5127,4,TONGUE,1.0,False,
1271.744,5128,3,FEET,1.0,False,
1271.992,5129,4,TONGUE,1.0,False,
1272.24,5130,4,TONGUE,1.0,False,
1272.488,5131,1,LEFT HAND,1.0,False,
1272.736,5132,1,LEFT HAND,1.0,False,
1272.984,5133,1,LEFT HAND,1.0,False,
1273.232,5134,1,LEFT HAND,1.0,False,
1273.48,5135,1,LEFT HAND,1.0,True,LEFT HAND
1273.728,5136,3,FEET,1.0,False,
1273.976,5137,4,TONGUE,1.0,False,
1274.224,5138,3,FEET,1.0,False,
1274.472,5139,3,FEET,1.0,False,
1274.72,5140,3,FEET,1.0,False,
1274.968,5141,3,FEET,1.0,False,
1275.216,5142,2,RIGHT HAND,1.0,False,
1275.464,5143,2,RIGHT HAND,1.0,False,
1275.712,5144,2,RIGHT HAND,1.0,False,
1275.96,5145,2,RIGHT HAND,1.0,False,
1276.208,5146,3,FEET,1.0,False,
1276.456,5147,3,FEET,1.0,False,
1276.704,5148,1,LEFT HAND,1.0,False,
1276.952,5149,1,LEFT HAND,1.0,False,
1277.2,5150,1,LEFT HAND,1.0,False,
1277.448,5151,1,LEFT HAND,1.0,False,
1277.696,5152,1,LEFT HAND,1.0,True,LEFT HAND
1277.944,5153,1,LEFT HAND,1.0,False,
1278.192,5154,1,LEFT HAND,1.0,False,
1278.44,5155,1,LEFT HAND,1.0,False,
1278.688,5156,1,LEFT HAND,1.0,False,
1278.936,5157,4,TONGUE,1.0,False,
1279.184,5158,4,TONGUE,1.0,False,
1279.432,5159,4,TONGUE,1.0,False,
1279.68,5160,4,TONGUE,1.0,False,
1279.928,5161,4,TONGUE,1.0,True,TONGUE
1280.176,5162,3,FEET,1.0,False,
1280.424,5163,4,TONGUE,1.0,False,
1280.672,5164,4,TONGUE,1.0,False,
1280.92,5165,1,LEFT HAND,1.0,False,
1281.168,5166,1,LEFT HAND,1.0,False,
1281.416,5167,1,LEFT HAND,1.0,False,
1281.664,5168,1,LEFT HAND,1.0,False,
1281.912,5169,1,LEFT HAND,1.0,True,LEFT HAND
1282.16,5170,1,LEFT HAND,1.0,False,
1282.408,5171,1,LEFT HAND,1.0,False,
1282.656,5172,1,LEFT HAND,1.0,False,
1282.904,5173,1,LEFT HAND,1.0,False,
1283.152,5174,3,FEET,1.0,False,
1283.4,5175,3,FEET,1.0,False,
1283.648,5176,2,RIGHT HAND,1.0,False,
1283.896,5177,2,RIGHT HAND,1.0,False,
1284.144,5178,2,RIGHT HAND,1.0,False,
1284.392,5179,4,TONGUE,1.0,False,
1284.64,5180,4,TONGUE,1.0,False,
1284.888,5181,4,TONGUE,1.0,False,
1285.136,5182,4,TONGUE,1.0,False,
1285.384,5183,4,TONGUE,1.0,True,TONGUE
1285.632,5184,4,TONGUE,1.0,False,
1285.88,5185,3,FEET,1.0,False,
1286.128,5186,3,FEET,1.0,False,
1286.376,5187,3,FEET,1.0,False,
1286.624,5188,3,FEET,1.0,False,
1286.872,5189,3,FEET,1.0,False,
1287.12,5190,3,FEET,1.0,False,
1287.368,5191,4,TONGUE,1.0,False,
1287.616,5192,3,FEET,1.0,False,
1287.864,5193,3,FEET,1.0,False,
1288.112,5194,3,FEET,1.0,False,
1288.36,5195,4,TONGUE,1.0,False,
1288.608,5196,4,TONGUE,1.0,False,
1288.856,5197,4,TONGUE,1.0,False,
1289.104,5198,4,TONGUE,1.0,False,
1289.352,5199,4,TONGUE,1.0,True,TONGUE
1289.6,5200,3,FEET,1.0,False,
1289.848,5201,3,FEET,1.0,False,
1290.096,5202,3,FEET,1.0,False,
1290.344,5203,2,RIGHT HAND,1.0,False,
1290.592,5204,3,FEET,1.0,False,
1290.84,5205,2,RIGHT HAND,1.0,False,
1291.088,5206,2,RIGHT HAND,1.0,False,
1291.336,5207,2,RIGHT HAND,1.0,False,
1291.584,5208,1,LEFT HAND,1.0,False,
1291.832,5209,2,RIGHT HAND,1.0,False,
1292.08,5210,4,TONGUE,1.0,False,
1292.328,5211,2,RIGHT HAND,1.0,False,
1292.576,5212,1,LEFT HAND,1.0,False,
1292.824,5213,1,LEFT HAND,1.0,False,
1293.072,5214,1,LEFT HAND,1.0,False,
1293.32,5215,1,LEFT HAND,1.0,False,
1293.568,5216,1,LEFT HAND,1.0,True,LEFT HAND
1293.816,5217,1,LEFT HAND,1.0,False,
1294.064,5218,3,FEET,1.0,False,
1294.312,5219,4,TONGUE,1.0,False,
1294.56,5220,3,FEET,1.0,False,
1294.808,5221,3,FEET,1.0,False,
1295.056,5222,3,FEET,1.0,False,
1295.304,5223,3,FEET,1.0,False,
1295.552,5224,3,FEET,1.0,True,FEET
1295.8,5225,3,FEET,1.0,False,
1296.048,5226,3,FEET,1.0,False,
1296.296,5227,3,FEET,1.0,False,
1296.544,5228,3,FEET,1.0,False,
1296.792,5229,3,FEET,1.0,False,
1297.04,5230,3,FEET,1.0,False,
1297.288,5231,3,FEET,1.0,False,
1297.536,5232,3,FEET,1.0,True,FEET
1297.784,5233,4,TONGUE,1.0,False,
1298.032,5234,4,TONGUE,1.0,False,
1298.28,5235,3,FEET,1.0,False,
1298.528,5236,3,FEET,1.0,False,
1298.776,5237,3,FEET,1.0,False,
1299.024,5238,3,FEET,1.0,False,
1299.272,5239,3,FEET,1.0,False,
1299.52,5240,3,FEET,1.0,True,FEET
1299.768,5241,2,RIGHT HAND,1.0,False,
1300.016,5242,3,FEET,1.0,False,
1300.264,5243,3,FEET,1.0,False,
1300.512,5244,3,FEET,1.0,False,
1300.76,5245,1,LEFT HAND,1.0,False,
1301.008,5246,1,LEFT HAND,1.0,False,
1301.256,5247,1,LEFT HAND,1.0,False,
1301.504,5248,1,LEFT HAND,1.0,False,
1301.752,5249,1,LEFT HAND,1.0,True,LEFT HAND
1302.0,5250,1,LEFT HAND,1.0,False,
1302.248,5251,1,LEFT HAND,1.0,False,
1302.496,5252,1,LEFT HAND,1.0,False,
1302.744,5253,1,LEFT HAND,1.0,False,
1302.992,5254,1,LEFT HAND,1.0,False,
1303.24,5255,1,LEFT HAND,1.0,False,
1303.488,5256,1,LEFT HAND,1.0,False,
1303.736,5257,1,LEFT HAND,1.0,True,LEFT HAND
1303.984,5258,1,LEFT HAND,1.0,False,
1304.232,5259,1,LEFT HAND,1.0,False,
1304.48,5260,1,LEFT HAND,1.0,False,
1304.728,5261,1,LEFT HAND,1.0,False,
1304.976,5262,1,LEFT HAND,1.0,False,
1305.224,5263,1,LEFT HAND,1.0,False,
1305.472,5264,1,LEFT HAND,1.0,False,
1305.72,5265,1,LEFT HAND,1.0,True,LEFT HAND
1305.968,5266,1,LEFT HAND,1.0,False,
1306.216,5267,1,LEFT HAND,1.0,False,
1306.464,5268,2,RIGHT HAND,1.0,False,
1306.712,5269,1,LEFT HAND,1.0,False,
1306.96,5270,1,LEFT HAND,1.0,False,
1307.208,5271,1,LEFT HAND,1.0,False,
1307.456,5272,1,LEFT HAND,1.0,False,
1307.704,5273,1,LEFT HAND,1.0,True,LEFT HAND
1307.952,5274,1,LEFT HAND,1.0,False,
1308.2,5275,1,LEFT HAND,1.0,False,
1308.448,5276,4,TONGUE,1.0,False,
1308.696,5277,4,TONGUE,1.0,False,
1308.944,5278,3,FEET,1.0,False,
1309.192,5279,4,TONGUE,1.0,False,
1309.44,5280,4,TONGUE,1.0,False,
1309.688,5281,4,TONGUE,1.0,False,
1309.936,5282,4,TONGUE,1.0,False,
1310.184,5283,4,TONGUE,1.0,True,TONGUE
1310.432,5284,4,TONGUE,1.0,False,
1310.68,5285,4,TONGUE,1.0,False,
1310.928,5286,4,TONGUE,1.0,False,
1311.176,5287,4,TONGUE,1.0,False,
1311.424,5288,3,FEET,1.0,False,
1311.672,5289,3,FEET,1.0,False,
1311.92,5290,3,FEET,1.0,False,
1312.168,5291,3,FEET,1.0,False,
1312.416,5292,3,FEET,1.0,True,FEET
1312.664,5293,3,FEET,1.0,False,
1312.912,5294,3,FEET,1.0,False,
1313.16,5295,3,FEET,1.0,False,
1313.408,5296,3,FEET,1.0,False,
1313.656,5297,3,FEET,1.0,False,
1313.904,5298,3,FEET,1.0,False,
1314.152,5299,3,FEET,1.0,False,
1314.4,5300,2,RIGHT HAND,1.0,False,
1314.648,5301,2,RIGHT HAND,1.0,False,
1314.896,5302,2,RIGHT HAND,1.0,False,
1315.144,5303,2,RIGHT HAND,1.0,False,
1315.392,5304,2,RIGHT HAND,1.0,True,RIGHT HAND
1315.64,5305,2,RIGHT HAND,1.0,False,
1315.888,5306,2,RIGHT HAND,1.0,False,
1316.136,5307,2,RIGHT HAND,1.0,False,
1316.384,5308,2,RIGHT HAND,1.0,False,
1316.632,5309,2,RIGHT HAND,1.0,False,
1316.88,5310,2,RIGHT HAND,1.0,False,
1317.128,5311,2,RIGHT HAND,1.0,False,
1317.376,5312,2,RIGHT HAND,1.0,True,RIGHT HAND
1317.624,5313,2,RIGHT HAND,1.0,False,
1317.872,5314,2,RIGHT HAND,1.0,False,
1318.12,5315,2,RIGHT HAND,1.0,False,
1318.368,5316,2,RIGHT HAND,1.0,False,
1318.616,5317,2,RIGHT HAND,1.0,False,
1318.864,5318,2,RIGHT HAND,1.0,False,
1319.112,5319,2,RIGHT HAND,1.0,False,
1319.36,5320,2,RIGHT HAND,1.0,True,RIGHT HAND
1319.608,5321,2,RIGHT HAND,1.0,False,
1319.856,5322,2,RIGHT HAND,1.0,False,
1320.104,5323,1,LEFT HAND,1.0,False,
1320.352,5324,1,LEFT HAND,1.0,False,
1320.6,5325,1,LEFT HAND,1.0,False,
1320.848,5326,1,LEFT HAND,1.0,False,
1321.096,5327,2,RIGHT HAND,1.0,False,
1321.344,5328,2,RIGHT HAND,1.0,False,
1321.592,5329,2,RIGHT HAND,1.0,False,
1321.84,5330,1,LEFT HAND,1.0,False,
1322.088,5331,3,FEET,1.0,False,
1322.336,5332,3,FEET,1.0,False,
1322.584,5333,3,FEET,1.0,False,
1322.832,5334,3,FEET,1.0,False,
1323.08,5335,3,FEET,1.0,True,FEET
1323.328,5336,3,FEET,1.0,False,
1323.576,5337,3,FEET,1.0,False,
1323.824,5338,3,FEET,1.0,False,
1324.072,5339,3,FEET,1.0,False,
1324.32,5340,3,FEET,1.0,False,
1324.568,5341,4,TONGUE,1.0,False,
1324.816,5342,4,TONGUE,1.0,False,
1325.064,5343,4,TONGUE,1.0,False,
1325.312,5344,4,TONGUE,1.0,False,
1325.56,5345,3,FEET,1.0,False,
1325.808,5346,3,FEET,1.0,False,
1326.056,5347,3,FEET,1.0,False,
1326.304,5348,3,FEET,1.0,False,
1326.552,5349,4,TONGUE,1.0,False,
1326.8,5350,3,FEET,1.0,False,
1327.048,5351,4,TONGUE,1.0,False,
1327.296,5352,3,FEET,1.0,False,
1327.544,5353,4,TONGUE,1.0,False,
1327.792,5354,4,TONGUE,1.0,False,
1328.04,5355,4,TONGUE,1.0,False,
1328.288,5356,4,TONGUE,1.0,False,
1328.536,5357,4,TONGUE,1.0,True,TONGUE
1328.784,5358,4,TONGUE,1.0,False,
1329.032,5359,4,TONGUE,1.0,False,
1329.28,5360,4,TONGUE,1.0,False,
1329.528,5361,3,FEET,1.0,False,
1329.776,5362,3,FEET,1.0,False,
1330.024,5363,3,FEET,1.0,False,
1330.272,5364,3,FEET,1.0,False,
1330.52,5365,3,FEET,1.0,True,FEET
1330.768,5366,3,FEET,1.0,False,
1331.016,5367,3,FEET,1.0,False,
1331.264,5368,3,FEET,1.0,False,
1331.512,5369,3,FEET,1.0,False,
1331.76,5370,3,FEET,1.0,False,
1332.008,5371,2,RIGHT HAND,1.0,False,
1332.256,5372,2,RIGHT HAND,1.0,False,
1332.504,5373,2,RIGHT HAND,1.0,False,
1332.752,5374,1,LEFT HAND,1.0,False,
1333.0,5375,3,FEET,1.0,False,
1333.248,5376,4,TONGUE,1.0,False,
1333.496,5377,4,TONGUE,1.0,False,
1333.744,5378,4,TONGUE,1.0,False,
1333.992,5379,4,TONGUE,1.0,False,
1334.24,5380,1,LEFT HAND,1.0,False,
1334.488,5381,3,FEET,1.0,False,
1334.736,5382,3,FEET,1.0,False,
1334.984,5383,3,FEET,1.0,False,
1335.232,5384,3,FEET,1.0,False,
1335.48,5385,3,FEET,1.0,True,FEET
1335.728,5386,3,FEET,1.0,False,
1335.976,5387,4,TONGUE,1.0,False,
1336.224,5388,3,FEET,1.0,False,
1336.472,5389,3,FEET,1.0,False,
1336.72,5390,3,FEET,1.0,False,
1336.968,5391,3,FEET,1.0,False,
1337.216,5392,1,LEFT HAND,1.0,False,
1337.464,5393,1,LEFT HAND,1.0,False,
1337.712,5394,1,LEFT HAND,1.0,False,
1337.96,5395,1,LEFT HAND,1.0,False,
1338.208,5396,3,FEET,1.0,False,
1338.456,5397,3,FEET,1.0,False,
1338.704,5398,3,FEET,1.0,False,
1338.952,5399,3,FEET,1.0,False,
1339.2,5400,3,FEET,1.0,True,FEET
1339.448,5401,4,TONGUE,1.0,False,
1339.696,5402,2,RIGHT HAND,1.0,False,
1339.944,5403,4,TONGUE,1.0,False,
1340.192,5404,2,RIGHT HAND,1.0,False,
1340.44,5405,4,TONGUE,1.0,False,
1340.688,5406,4,TONGUE,1.0,False,
1340.936,5407,4,TONGUE,1.0,False,
1341.184,5408,4,TONGUE,1.0,False,
1341.432,5409,4,TONGUE,1.0,True,TONGUE
1341.68,5410,4,TONGUE,1.0,False,
1341.928,5411,4,TONGUE,1.0,False,
1342.176,5412,4,TONGUE,1.0,False,
1342.424,5413,4,TONGUE,1.0,False,
1342.672,5414,4,TONGUE,1.0,False,
1342.92,5415,4,TONGUE,1.0,False,
1343.168,5416,4,TONGUE,1.0,False,
1343.416,5417,1,LEFT HAND,1.0,False,
1343.664,5418,1,LEFT HAND,1.0,False,
1343.912,5419,4,TONGUE,1.0,False,
1344.16,5420,4,TONGUE,1.0,False,
1344.408,5421,1,LEFT HAND,1.0,False,
1344.656,5422,4,TONGUE,1.0,False,
1344.904,5423,4,TONGUE,1.0,False,
1345.152,5424,4,TONGUE,1.0,False,
1345.4,5425,4,TONGUE,1.0,False,
1345.648,5426,4,TONGUE,1.0,True,TONGUE
1345.896,5427,4,TONGUE,1.0,False,
1346.144,5428,3,FEET,1.0,False,
